lat,lon
53.40313,-6.31096
53.40311,-6.31099
53.40293,-6.31137
53.40287,-6.31157
53.40282,-6.3118
53.40278,-6.31205
53.40277,-6.31232
53.40277,-6.31404
53.40274,-6.31438
53.40269,-6.31478
53.4026,-6.31527
53.40255,-6.31547
53.40219,-6.31669
53.40192,-6.31748
53.40187,-6.31766
53.40183,-6.31778
53.40179,-6.31787
53.40177,-6.31806
53.40115,-6.31974
53.40097,-6.32026
53.39345,-6.34071
53.39326,-6.3412
53.39317,-6.34146
53.39312,-6.34158
53.39308,-6.34171
53.39305,-6.34178
53.39176,-6.34531
53.39159,-6.34575
53.39023,-6.34947
53.39013,-6.34972
53.39006,-6.34993
53.39005,-6.34994
53.38897,-6.35282
53.38833,-6.35441
53.38731,-6.3566
53.38715,-6.35689
53.38656,-6.35787
53.38628,-6.3583
53.38571,-6.35909
53.38566,-6.35915
53.38557,-6.35927
53.38525,-6.35966
53.38439,-6.36066
53.38438,-6.36068
53.38256,-6.36278
53.38244,-6.36293
53.38141,-6.36409
53.381,-6.36457
53.3804,-6.36524
53.38038,-6.36527
53.37896,-6.36693
53.37873,-6.36718
53.37528,-6.37115
53.37448,-6.37201
53.37352,-6.37295
53.3723,-6.37408
53.37198,-6.37441
53.37193,-6.37448
53.37165,-6.37481
53.37151,-6.37499
53.37108,-6.37561
53.3706,-6.37642
53.37045,-6.3767
53.37001,-6.37746
53.36968,-6.378
53.36915,-6.37874
53.36874,-6.37924
53.36849,-6.37952
53.36828,-6.37973
53.36774,-6.38024
53.36749,-6.38044
53.36702,-6.38079
53.36659,-6.38106
53.36617,-6.38128
53.36605,-6.38133
53.36591,-6.3814
53.36573,-6.38148
53.36537,-6.38161
53.36481,-6.38176
53.36446,-6.38188
53.36399,-6.382
53.36301,-6.38239
53.36277,-6.3825
53.3626,-6.38256
53.36216,-6.38269
53.35959,-6.38328
53.35696,-6.38402
53.35641,-6.38416
53.35533,-6.38437
53.35515,-6.38442
53.35443,-6.38459
53.35373,-6.38477
53.35253,-6.38505
53.35251,-6.38505
53.35236,-6.38509
53.35205,-6.38516
53.35162,-6.38527
53.34796,-6.38607
53.34769,-6.38612
53.34559,-6.38662
53.3425,-6.38731
53.34197,-6.38739
53.34154,-6.38743
53.34144,-6.38743
53.34131,-6.38744
53.341,-6.38744
53.3407,-6.38743
53.34018,-6.38739
53.34014,-6.38739
53.33994,-6.38736
53.33922,-6.3872
53.33893,-6.38711
53.33837,-6.38691
53.33807,-6.38678
53.33775,-6.38662
53.33714,-6.38626
53.33687,-6.38608
53.3365,-6.38585
53.33621,-6.38564
53.33562,-6.38517
53.33542,-6.38499
53.33481,-6.38437
53.334,-6.38349
53.33376,-6.38326
53.32495,-6.37393
53.32374,-6.37262
53.32298,-6.37189
53.32294,-6.37178
53.3229,-6.3717
53.3229,-6.37169
53.32287,-6.37164
53.32279,-6.37155
53.32175,-6.37048
53.32171,-6.37043
53.32162,-6.37035
53.32113,-6.36985
53.32107,-6.36978
53.32089,-6.36954
53.32072,-6.36927
53.32057,-6.36895
53.32049,-6.36876
53.32045,-6.36864
53.32045,-6.36863
53.32028,-6.36813
53.32023,-6.36801
53.32021,-6.36794
53.32015,-6.36781
53.32012,-6.36777
53.32011,-6.36774
53.32008,-6.3677
53.32006,-6.36765
53.32002,-6.3676
53.32,-6.36757
53.31985,-6.36739
53.3198,-6.36735
53.31976,-6.36731
53.31965,-6.36724
53.31952,-6.36718
53.31951,-6.36718
53.31934,-6.36711
53.31933,-6.36711
53.31881,-6.36695
53.3186,-6.36691
53.31853,-6.36691
53.31848,-6.36692
53.31842,-6.36694
53.31838,-6.36695
53.31834,-6.36697
53.31824,-6.36704
53.31814,-6.36714
53.3181,-6.36719
53.31807,-6.36724
53.31804,-6.36728
53.31801,-6.36733
53.31791,-6.36754
53.31787,-6.36767
53.31776,-6.36811
53.31773,-6.36829
53.31771,-6.36859
53.31773,-6.3689
53.31773,-6.36916
53.31772,-6.36928
53.31772,-6.36947
53.31773,-6.36952
53.31773,-6.36958
53.31772,-6.36965
53.31771,-6.3698
53.31767,-6.37006
53.31764,-6.37019
53.31762,-6.37031
53.31733,-6.37167
53.31701,-6.37344
53.31627,-6.37683
53.31607,-6.37763
53.31605,-6.37774
53.3158,-6.37872
53.31572,-6.37907
53.31545,-6.38011
53.31543,-6.38021
53.31537,-6.38041
53.31495,-6.38198
53.31491,-6.3821
53.31441,-6.38402
53.31398,-6.38579
53.31386,-6.38623
53.31375,-6.38668
53.31362,-6.38715
53.31358,-6.38734
53.31348,-6.38768
53.31337,-6.3881
53.3132,-6.38869
53.31287,-6.39019
53.31275,-6.39083
53.31273,-6.39097
53.31266,-6.39134
53.31245,-6.39287
53.31239,-6.39347
53.31219,-6.39517
53.31211,-6.39568
53.31193,-6.39661
53.31185,-6.39696
53.31177,-6.39727
53.31153,-6.3981
53.31131,-6.39872
53.31127,-6.39882
53.31127,-6.39883
53.31116,-6.39911
53.31114,-6.39914
53.31094,-6.39962
53.31054,-6.40046
53.31036,-6.40079
53.3098,-6.40169
53.3097,-6.40182
53.30964,-6.40193
53.30949,-6.40217
53.30925,-6.40253
53.30924,-6.40255
53.3081,-6.40434
53.30749,-6.40534
53.30725,-6.40576
53.30675,-6.40673
53.30648,-6.4073
53.3062,-6.40794
53.30578,-6.409
53.30488,-6.41142
53.30457,-6.4122
53.30434,-6.41284
53.30426,-6.41311
53.30408,-6.41357
53.30393,-6.41401
53.30382,-6.41429
53.30363,-6.41483
53.30324,-6.41586
53.30274,-6.41724
53.30269,-6.41735
53.30233,-6.4183
53.30202,-6.41901
53.30188,-6.4193
53.30186,-6.41935
53.30165,-6.41976
53.30131,-6.42039
53.30064,-6.42148
53.30031,-6.42196
53.29963,-6.4228
53.29931,-6.42315
53.29902,-6.42342
53.29771,-6.42472
53.29757,-6.42485
53.29539,-6.42703
53.29494,-6.4275
53.29434,-6.42822
53.29387,-6.42889
53.29383,-6.42896
53.29379,-6.42902
53.2937,-6.42918
53.29361,-6.42932
53.29347,-6.42958
53.29331,-6.42992
53.29322,-6.43009
53.29294,-6.43076
53.29293,-6.43077
53.29265,-6.43147
53.29253,-6.43181
53.29238,-6.43232
53.2923,-6.43263
53.29223,-6.43287
53.29202,-6.43385
53.29196,-6.43433
53.29189,-6.43478
53.29169,-6.43666
53.29166,-6.43707
53.29121,-6.44181
53.29109,-6.44287
53.29095,-6.44374
53.29081,-6.44443
53.29065,-6.44509
53.29045,-6.44579
53.29028,-6.44628
53.29018,-6.44654
53.29013,-6.44669
53.28998,-6.44705
53.28968,-6.4477
53.28947,-6.44811
53.28903,-6.44888
53.28643,-6.45313
53.28555,-6.45462
53.28521,-6.45528
53.2849,-6.45599
53.28462,-6.45672
53.28433,-6.45765
53.28427,-6.45789
53.28424,-6.45798
53.28413,-6.45846
53.28409,-6.45861
53.28403,-6.45895
53.28396,-6.45928
53.2838,-6.46032
53.28375,-6.46076
53.28374,-6.46093
53.28371,-6.4612
53.2837,-6.46143
53.28369,-6.46148
53.28368,-6.46163
53.28366,-6.46227
53.28366,-6.46245
53.28365,-6.46274
53.28365,-6.46486
53.28361,-6.46622
53.28357,-6.46674
53.2835,-6.46736
53.2835,-6.46742
53.28348,-6.46751
53.28338,-6.46824
53.28309,-6.46972
53.28147,-6.47716
53.28141,-6.47747
53.28102,-6.47926
53.27975,-6.48474
53.27972,-6.48484
53.27942,-6.48616
53.27939,-6.48627
53.27921,-6.48704
53.27921,-6.48708
53.27888,-6.48846
53.27871,-6.48924
53.27865,-6.48946
53.27848,-6.49023
53.27841,-6.49051
53.27841,-6.49053
53.27827,-6.49111
53.27823,-6.49132
53.27807,-6.49203
53.27805,-6.49208
53.27798,-6.4924
53.27766,-6.4941
53.27754,-6.49484
53.27753,-6.49487
53.27738,-6.49575
53.27734,-6.49604
53.27731,-6.49619
53.27613,-6.50329
53.27612,-6.50339
53.27598,-6.50415
53.2759,-6.50452
53.27589,-6.50453
53.27584,-6.50478
53.2757,-6.50533
53.27553,-6.50589
53.27549,-6.50604
53.27526,-6.50672
53.27512,-6.50709
53.27501,-6.50734
53.2749,-6.50762
53.27472,-6.50799
53.27461,-6.50824
53.27456,-6.50833
53.27305,-6.51137
53.27294,-6.51157
53.27054,-6.51636
53.27048,-6.51647
53.27011,-6.51726
53.26991,-6.5177
53.26981,-6.51794
53.26853,-6.52079
53.26829,-6.52135
53.26785,-6.52231
53.26569,-6.52718
53.26568,-6.52722
53.2647,-6.52946
53.26444,-6.53012
53.26439,-6.53028
53.26416,-6.53092
53.26393,-6.53164
53.26389,-6.53179
53.26363,-6.53265
53.26339,-6.53353
53.26333,-6.53371
53.26323,-6.53409
53.26313,-6.53443
53.26309,-6.5346
53.263,-6.5349
53.26296,-6.53506
53.26211,-6.53804
53.26209,-6.53813
53.26202,-6.53835
53.26094,-6.54207
53.26085,-6.54235
53.26045,-6.54373
53.26039,-6.5439
53.26029,-6.54423
53.26029,-6.54425
53.25988,-6.54567
53.25987,-6.54569
53.25915,-6.54819
53.25915,-6.54821
53.25879,-6.54948
53.25877,-6.54958
53.25706,-6.55553
53.25705,-6.55555
53.25682,-6.55635
53.25648,-6.55761
53.25621,-6.55877
53.25597,-6.55989
53.2559,-6.56027
53.2553,-6.56307
53.25518,-6.56354
53.25509,-6.56394
53.25488,-6.56472
53.25421,-6.56693
53.25414,-6.56714
53.25413,-6.5672
53.25407,-6.56739
53.25374,-6.56859
53.25334,-6.57031
53.25307,-6.57165
53.25304,-6.57185
53.25301,-6.57199
53.25287,-6.57281
53.25271,-6.57389
53.25266,-6.57434
53.25262,-6.5746
53.25245,-6.57634
53.25244,-6.5765
53.2524,-6.57675
53.25239,-6.57694
53.25235,-6.57722
53.25224,-6.57818
53.25204,-6.57955
53.25202,-6.57964
53.2508,-6.58704
53.25042,-6.58888
53.25014,-6.58999
53.24989,-6.59086
53.24974,-6.59132
53.2496,-6.59179
53.24957,-6.59191
53.24951,-6.59209
53.24947,-6.59223
53.24936,-6.59255
53.24922,-6.59301
53.24885,-6.59407
53.24875,-6.59432
53.24872,-6.59441
53.2474,-6.59775
53.24656,-6.59981
53.24654,-6.59987
53.2445,-6.60494
53.24449,-6.60498
53.24446,-6.60504
53.24419,-6.60575
53.24418,-6.60581
53.24417,-6.60585
53.24414,-6.60591
53.24355,-6.6074
53.24353,-6.60747
53.24334,-6.60792
53.2433,-6.60804
53.24325,-6.60815
53.24268,-6.60958
53.24204,-6.61126
53.242,-6.61135
53.2419,-6.61162
53.24171,-6.61208
53.24162,-6.61233
53.24113,-6.61353
53.24113,-6.61354
53.2396,-6.6174
53.23902,-6.61893
53.23867,-6.61978
53.23771,-6.62221
53.2364,-6.62539
53.23578,-6.62701
53.23563,-6.62743
53.23538,-6.62808
53.23523,-6.62855
53.23498,-6.6295
53.23489,-6.63001
53.23487,-6.63018
53.23484,-6.63035
53.23474,-6.6312
53.2347,-6.63189
53.23468,-6.63258
53.23469,-6.63354
53.23471,-6.6339
53.23479,-6.63483
53.23487,-6.63552
53.23498,-6.63615
53.23521,-6.63722
53.23536,-6.63776
53.2355,-6.63822
53.2356,-6.63842
53.23578,-6.63882
53.23597,-6.63931
53.23705,-6.64159
53.2372,-6.64187
53.23938,-6.64628
53.23971,-6.64698
53.24002,-6.6477
53.24036,-6.64859
53.2406,-6.64929
53.24101,-6.65075
53.2412,-6.65158
53.24135,-6.65239
53.24161,-6.65409
53.2417,-6.65516
53.24175,-6.65596
53.24178,-6.65675
53.24177,-6.65756
53.24173,-6.65895
53.24169,-6.65939
53.24167,-6.65972
53.24162,-6.66021
53.24156,-6.66061
53.24148,-6.66128
53.24128,-6.66241
53.24127,-6.66243
53.24106,-6.66343
53.24092,-6.66397
53.24055,-6.66526
53.24032,-6.666
53.24018,-6.66631
53.23916,-6.66972
53.23915,-6.66973
53.23838,-6.6723
53.23832,-6.67247
53.23669,-6.67778
53.23625,-6.67909
53.23551,-6.68109
53.23495,-6.6825
53.23455,-6.68343
53.2345,-6.68356
53.23383,-6.68508
53.23285,-6.68708
53.23273,-6.68731
53.23182,-6.68892
53.2306,-6.69082
53.22965,-6.69213
53.22912,-6.69281
53.22838,-6.69372
53.22804,-6.69412
53.22699,-6.69526
53.22662,-6.69563
53.22589,-6.69633
53.22503,-6.69709
53.22437,-6.69763
53.22392,-6.69798
53.2235,-6.69829
53.22253,-6.69895
53.22198,-6.6993
53.22154,-6.69956
53.2215,-6.69959
53.22106,-6.69983
53.21556,-6.70303
53.21525,-6.7032
53.21448,-6.70368
53.21429,-6.70381
53.21392,-6.70409
53.21372,-6.70426
53.21297,-6.70498
53.21244,-6.70559
53.21227,-6.70581
53.21153,-6.70691
53.21116,-6.70757
53.21074,-6.70837
53.2107,-6.70846
53.21068,-6.70848
53.20782,-6.71397
53.20738,-6.71471
53.20714,-6.71507
53.20681,-6.71554
53.20674,-6.71565
53.20662,-6.7158
53.20656,-6.71589
53.2059,-6.71667
53.20563,-6.71695
53.20551,-6.71709
53.20525,-6.71734
53.20483,-6.71772
53.2045,-6.71799
53.20382,-6.71849
53.2034,-6.71878
53.20326,-6.71884
53.20302,-6.71897
53.20251,-6.71921
53.20208,-6.71937
53.20187,-6.71946
53.20106,-6.71972
53.19977,-6.72017
53.19959,-6.72024
53.19877,-6.72053
53.19836,-6.72069
53.19818,-6.72077
53.1981,-6.7208
53.19785,-6.72091
53.19752,-6.72107
53.19745,-6.7211
53.19681,-6.72145
53.19655,-6.72161
53.19565,-6.72222
53.19523,-6.72254
53.19449,-6.72318
53.1943,-6.72336
53.19413,-6.72351
53.19403,-6.72361
53.19398,-6.72367
53.19385,-6.72379
53.19365,-6.72401
53.19357,-6.72408
53.19348,-6.72419
53.18715,-6.73137
53.18687,-6.73167
53.18653,-6.73207
53.18383,-6.73513
53.18372,-6.73524
53.17807,-6.74168
53.17686,-6.74303
53.17567,-6.74448
53.17514,-6.7452
53.17467,-6.74589
53.17428,-6.74649
53.17383,-6.74722
53.17296,-6.74879
53.17242,-6.74986
53.17202,-6.75071
53.17112,-6.75288
53.1709,-6.75347
53.17032,-6.75515
53.17027,-6.75535
53.16672,-6.76657
53.16663,-6.76683
53.16175,-6.7822
53.16166,-6.78246
53.16106,-6.78439
53.16076,-6.78558
53.16062,-6.78622
53.16052,-6.78675
53.16031,-6.78802
53.16025,-6.78855
53.16022,-6.78876
53.16018,-6.78913
53.16008,-6.79046
53.16006,-6.79084
53.16004,-6.79189
53.16004,-6.79263
53.16009,-6.79387
53.16013,-6.79442
53.16025,-6.79567
53.16043,-6.79687
53.16054,-6.79752
53.16076,-6.79854
53.16089,-6.79905
53.16125,-6.80035
53.16184,-6.80219
53.1619,-6.80242
53.16214,-6.80325
53.16228,-6.8038
53.16253,-6.80493
53.1627,-6.80589
53.16285,-6.80698
53.16294,-6.80778
53.163,-6.80848
53.16305,-6.8093
53.16307,-6.81011
53.16306,-6.81133
53.16301,-6.81236
53.1628,-6.81502
53.16279,-6.81509
53.16178,-6.82718
53.16177,-6.82726
53.16165,-6.82872
53.16147,-6.83061
53.16118,-6.83326
53.16086,-6.83571
53.16083,-6.83599
53.15788,-6.85664
53.1577,-6.85781
53.15715,-6.86175
53.1567,-6.86476
53.1564,-6.86661
53.15598,-6.86903
53.15585,-6.86971
53.15581,-6.86997
53.15517,-6.87333
53.15435,-6.87743
53.15344,-6.88175
53.15293,-6.88446
53.15285,-6.88496
53.15281,-6.88516
53.1528,-6.88525
53.15277,-6.8854
53.15254,-6.88688
53.15216,-6.88962
53.15212,-6.89001
53.152,-6.89091
53.1517,-6.89386
53.15152,-6.89584
53.15134,-6.89864
53.15134,-6.89876
53.15129,-6.89969
53.15121,-6.90181
53.15117,-6.90426
53.15117,-6.90639
53.1512,-6.90876
53.15127,-6.91073
53.15133,-6.91182
53.15133,-6.9119
53.15153,-6.91499
53.15176,-6.91753
53.1521,-6.92049
53.15333,-6.92975
53.15337,-6.92997
53.15394,-6.93425
53.15416,-6.93619
53.1544,-6.93895
53.15456,-6.94142
53.15463,-6.94309
53.15469,-6.94604
53.15467,-6.94806
53.15459,-6.95057
53.15449,-6.95262
53.15434,-6.95461
53.1542,-6.9562
53.15397,-6.95825
53.15034,-6.9844
53.15032,-6.98459
53.15013,-6.98594
53.15012,-6.98604
53.14966,-6.9893
53.14961,-6.98959
53.14894,-6.9944
53.14893,-6.99442
53.14732,-7.00576
53.14732,-7.00578
53.14652,-7.01131
53.14638,-7.01216
53.1461,-7.0137
53.14577,-7.01535
53.1454,-7.01705
53.14524,-7.01771
53.14519,-7.01798
53.1451,-7.01833
53.14491,-7.01916
53.14462,-7.02025
53.14425,-7.0215
53.14409,-7.022
53.14298,-7.02485
53.14286,-7.02511
53.14285,-7.02512
53.14264,-7.02562
53.1421,-7.02677
53.14206,-7.02684
53.14185,-7.02726
53.14144,-7.02803
53.14098,-7.02882
53.1407,-7.02928
53.14069,-7.02929
53.14064,-7.02938
53.14008,-7.03023
53.13944,-7.03112
53.1392,-7.03142
53.13895,-7.03175
53.13844,-7.03235
53.13831,-7.03249
53.13813,-7.0327
53.13791,-7.03293
53.1371,-7.03373
53.13655,-7.03422
53.13629,-7.03444
53.13627,-7.03445
53.13627,-7.03446
53.13598,-7.03469
53.13597,-7.0347
53.1358,-7.03482
53.13578,-7.03484
53.13564,-7.03494
53.13562,-7.03496
53.13532,-7.03518
53.13471,-7.03558
53.13424,-7.03586
53.13395,-7.03602
53.13327,-7.03637
53.1326,-7.03666
53.1324,-7.03674
53.13206,-7.03686
53.13146,-7.03705
53.12991,-7.03748
53.12951,-7.0376
53.12809,-7.03799
53.12804,-7.038
53.12637,-7.03848
53.12559,-7.03874
53.12526,-7.03886
53.12509,-7.03893
53.12508,-7.03893
53.12437,-7.03922
53.1237,-7.03956
53.12361,-7.0396
53.12328,-7.03979
53.12268,-7.04017
53.12249,-7.0403
53.12182,-7.0408
53.12118,-7.04136
53.12087,-7.04165
53.1206,-7.04193
53.12054,-7.04198
53.12035,-7.04218
53.12015,-7.04241
53.12008,-7.04248
53.12,-7.04258
53.11974,-7.04287
53.11923,-7.04352
53.11873,-7.04422
53.11872,-7.04423
53.11809,-7.0452
53.11769,-7.0459
53.11767,-7.04593
53.1176,-7.04606
53.11756,-7.04612
53.11744,-7.04634
53.11694,-7.04735
53.11657,-7.04816
53.11623,-7.04898
53.11574,-7.05031
53.11526,-7.05185
53.11475,-7.05381
53.11455,-7.05469
53.11432,-7.05583
53.11416,-7.05676
53.11393,-7.05824
53.1137,-7.06035
53.11358,-7.06187
53.11354,-7.0627
53.1135,-7.06414
53.11351,-7.06582
53.11353,-7.0666
53.11367,-7.06925
53.11368,-7.0696
53.11406,-7.07695
53.11407,-7.07728
53.11411,-7.07795
53.1142,-7.08058
53.11421,-7.08119
53.11422,-7.08129
53.11424,-7.08302
53.1142,-7.0869
53.11411,-7.08941
53.1139,-7.09289
53.11366,-7.09567
53.11342,-7.09792
53.11323,-7.09944
53.11272,-7.10294
53.11236,-7.10509
53.11157,-7.10955
53.1109,-7.11312
53.11059,-7.11466
53.11058,-7.11469
53.1104,-7.11569
53.11004,-7.11741
53.11002,-7.11754
53.10922,-7.12128
53.10881,-7.1231
53.10879,-7.12317
53.10848,-7.12456
53.10834,-7.12513
53.10828,-7.12541
53.10823,-7.1256
53.10782,-7.12736
53.10779,-7.12746
53.10757,-7.12839
53.10696,-7.13075
53.10627,-7.13362
53.10547,-7.13665
53.10504,-7.1382
53.10503,-7.13826
53.10482,-7.13897
53.10474,-7.13927
53.10358,-7.14315
53.10245,-7.14668
53.10117,-7.15042
53.10116,-7.15044
53.10115,-7.15048
53.10098,-7.15095
53.1008,-7.15149
53.09993,-7.15386
53.09917,-7.15572
53.09915,-7.15576
53.09914,-7.1558
53.09906,-7.15597
53.09884,-7.15649
53.09827,-7.15774
53.09773,-7.15887
53.09754,-7.15923
53.0974,-7.15953
53.09686,-7.16054
53.09672,-7.16078
53.09634,-7.16148
53.09573,-7.16252
53.09483,-7.16395
53.0942,-7.16488
53.09364,-7.16567
53.09174,-7.16815
53.09135,-7.16868
53.09033,-7.17016
53.08979,-7.17098
53.08931,-7.17174
53.08892,-7.17239
53.08828,-7.17351
53.0875,-7.17496
53.08652,-7.17697
53.08605,-7.17802
53.08543,-7.17949
53.08456,-7.18171
53.08429,-7.18246
53.08382,-7.18385
53.08342,-7.1851
53.08305,-7.18637
53.08298,-7.18658
53.0829,-7.18685
53.0829,-7.18686
53.08283,-7.18712
53.0828,-7.18721
53.08249,-7.18828
53.08209,-7.18957
53.08174,-7.19063
53.0812,-7.19217
53.0805,-7.19397
53.08013,-7.19486
53.07951,-7.19629
53.07898,-7.19743
53.0781,-7.19919
53.07766,-7.2
53.07685,-7.20143
53.07616,-7.20255
53.06748,-7.21597
53.06701,-7.21656
53.06674,-7.21698
53.06674,-7.21699
53.06635,-7.21758
53.06373,-7.22168
53.0637,-7.22172
53.06205,-7.22422
53.06204,-7.22423
53.0617,-7.22475
53.06142,-7.22514
53.06066,-7.22633
53.0597,-7.2277
53.05877,-7.22908
53.05797,-7.23016
53.05794,-7.23021
53.05789,-7.23028
53.05629,-7.23229
53.05588,-7.23278
53.05516,-7.23368
53.05428,-7.23472
53.05341,-7.23578
53.05289,-7.23645
53.05285,-7.23649
53.05227,-7.2372
53.05168,-7.23788
53.0509,-7.23871
53.04992,-7.2396
53.04961,-7.23985
53.04945,-7.23999
53.04869,-7.24061
53.04818,-7.24096
53.04759,-7.24134
53.04658,-7.24193
53.04616,-7.24216
53.0449,-7.24274
53.0445,-7.24289
53.04387,-7.24311
53.04318,-7.24333
53.04268,-7.24345
53.04211,-7.24357
53.04088,-7.2437
53.04011,-7.24386
53.03911,-7.2441
53.03836,-7.24434
53.0375,-7.24469
53.03683,-7.24502
53.03677,-7.24504
53.03666,-7.24511
53.03614,-7.24539
53.03602,-7.24546
53.03494,-7.24623
53.0343,-7.24671
53.03348,-7.24745
53.0325,-7.24839
53.03187,-7.2491
53.03084,-7.25033
53.03073,-7.25045
53.0298,-7.25155
53.02793,-7.25384
53.02789,-7.25388
53.02686,-7.25508
53.02682,-7.25512
53.02592,-7.25621
53.02157,-7.26121
53.02048,-7.26254
53.02023,-7.26287
53.01964,-7.26369
53.01915,-7.26442
53.0186,-7.26533
53.01837,-7.26573
53.01815,-7.26615
53.01793,-7.26654
53.01757,-7.26725
53.01711,-7.26823
53.01665,-7.26928
53.01641,-7.26987
53.01641,-7.26989
53.01631,-7.27014
53.01622,-7.2704
53.01618,-7.27048
53.01569,-7.27191
53.01568,-7.27195
53.01543,-7.27272
53.01497,-7.27437
53.01471,-7.2754
53.0147,-7.27548
53.01446,-7.2766
53.01413,-7.27836
53.01391,-7.27993
53.0138,-7.28084
53.01371,-7.28173
53.01361,-7.283
53.01354,-7.28447
53.01351,-7.2866
53.01345,-7.28837
